Public Identifier,Profile Link,Full Name,Subtitle,Comment Url,comments,Like Count,Comment Count,Is Reply,Is Author,Comment Time,comment_length,sentiment,mood,target,processed_comments
ACoAAAA9vxsBZp5jAbjjb6Y_WZzqO1P60oAJ5J4,https://www.linkedin.com/in/ACoAAAA9vxsBZp5jAbjjb6Y_WZzqO1P60oAJ5J4,Michele Vallé,Client Management | Project Management | Operations Management | Marketing Strategy | Budget Management & Strategic Thinking | Web Design & Branding,https://www.linkedin.com/feed/update/urn:li:activity:7163424258675720192?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A7163424258675720192%2C7163439135242838016%29&dashCommentUrn=urn%3Ali%3Afsd_comment%3A%287163439135242838016%2Curn%3Ali%3Aactivity%3A7163424258675720192%29,I love this post. Great quote and very interesting to hear about your client’s journey thank you.,0,0,False,False,"2/14/2024, 7:49:40 AM",97,0.9299,positive,0,love post great quote interesting hear client journey thank
ACoAABqmFsoBaaWKYkEaJsWgEEWI2WihzIvN_9o,https://www.linkedin.com/in/ACoAABqmFsoBaaWKYkEaJsWgEEWI2WihzIvN_9o,Sam Hajighasem,Building Branded media that converts and scales | B2B podcast expert | Founder of venture podcasting,https://www.linkedin.com/feed/update/urn:li:activity:7163424258675720192?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A7163424258675720192%2C7163522241211609088%29&dashCommentUrn=urn%3Ali%3Afsd_comment%3A%287163522241211609088%2Curn%3Ali%3Aactivity%3A7163424258675720192%29,"Growth, grit, and resilience are the key ingredients for success in any endeavor. One tip I've learned along the way is to view challenges as opportunities for learning and growth rather than obstacles. Embracing setbacks with a positive mindset can fuel our resilience and propel us forward on our journey. ",0,0,False,False,"2/14/2024, 1:19:54 PM",308,0.9153,positive,0,growth grit resilience key ingredient success endeavor one tip learned along way view challenge opportunity learning growth rather obstacle embracing setback positive mindset fuel resilience propel u forward journey
ACoAAD6sH7AByjXG4Am7VTm4wtAFVn8EhwBtG1o,https://www.linkedin.com/in/ACoAAD6sH7AByjXG4Am7VTm4wtAFVn8EhwBtG1o,üzeyir ?im?ek,Yönetici - Ziraat Bankas?,https://www.linkedin.com/feed/update/urn:li:activity:7163424258675720192?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A7163424258675720192%2C7163491332181741569%29&dashCommentUrn=urn%3Ali%3Afsd_comment%3A%287163491332181741569%2Curn%3Ali%3Aactivity%3A7163424258675720192%29,See challenges as opportunities and learn from them. Stay internally motivated and confident.,0,0,False,False,"2/14/2024, 11:17:04 AM",93,0.8442,positive,0,see challenge opportunity learn stay internally motivated confident
ACoAAABSbZwB605N5Fwa1XrJlT9B8Jlqvj9Wsko,https://www.linkedin.com/in/ACoAAABSbZwB605N5Fwa1XrJlT9B8Jlqvj9Wsko,Hoyin Cheung,"Founder, CEO@Remo.co | Immersive Webinar & Virtual Events Platform | Customer Engagement | Community Building",https://www.linkedin.com/feed/update/urn:li:activity:7163424258675720192?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A7163424258675720192%2C7163509243499720704%29&dashCommentUrn=urn%3Ali%3Afsd_comment%3A%287163509243499720704%2Curn%3Ali%3Aactivity%3A7163424258675720192%29," Facing setbacks doesn't mean failure—it's a step up in disguise. 
Andreas von der Heydt",0,0,False,False,"2/14/2024, 12:28:15 PM",89,-0.25,negative,2,facing setback mean failure step disguise andreas von der heydt
ACoAAAicF84BD7HlGRtFNXdJVcilGLTTkE2f0eQ,https://www.linkedin.com/in/ACoAAAicF84BD7HlGRtFNXdJVcilGLTTkE2f0eQ,Josie Salmon,??Helping companies and professionals build confidence using English ?? Combining the power of community and Edutech ??,https://www.linkedin.com/feed/update/urn:li:activity:7163424258675720192?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A7163424258675720192%2C7163508254419980289%29&dashCommentUrn=urn%3Ali%3Afsd_comment%3A%287163508254419980289%2Curn%3Ali%3Aactivity%3A7163424258675720192%29,"Yessss I am so on this vibe!! So much so that I wrote a blog about it! Just published it yesterday ?? 

http://tinyurl.com/32ck9ku3",0,0,False,False,"2/14/2024, 12:24:19 PM",133,0.0,neutral,1,yes vibe much wrote blog published yesterday
ACoAAAFQBnQBs1Jm_jDwvFgNG1Z28g2hvKOtukU,https://www.linkedin.com/in/ACoAAAFQBnQBs1Jm_jDwvFgNG1Z28g2hvKOtukU,"Paula de Keijzer,","Empowering female senior executives in shaping a career that sparks a life rich in purpose, fulfillment, and lasting legacy. Holistic Leadership & Career Coach | Global Executive Coach |",https://www.linkedin.com/feed/update/urn:li:activity:7163424258675720192?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A7163424258675720192%2C7163477705932410880%29&dashCommentUrn=urn%3Ali%3Afsd_comment%3A%287163477705932410880%2Curn%3Ali%3Aactivity%3A7163424258675720192%29,"So true! I had to deal with multiple upsets and challenges in a very short time. It threw me backwards. I needed to stop, reflect, and take time for myself to get back up. But when I got back up, I was stronger and full of desire to chase my dreams",0,0,False,False,"2/14/2024, 10:22:56 AM",248,0.8919,positive,0,true deal multiple upset challenge short time threw backwards needed stop reflect take time get back got back stronger full desire chase dream
ACoAAAbf-LYBJTVIEfXmYuLpEQf9q1ygnL8LIdo,https://www.linkedin.com/in/ACoAAAbf-LYBJTVIEfXmYuLpEQf9q1ygnL8LIdo,Ali Baghchehsara,"Stay foolish, stay hungry!",https://www.linkedin.com/feed/update/urn:li:activity:7163424258675720192?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A7163424258675720192%2C7163520929640206337%29&dashCommentUrn=urn%3Ali%3Afsd_comment%3A%287163520929640206337%2Curn%3Ali%3Aactivity%3A7163424258675720192%29,:-),0,0,False,False,"2/14/2024, 1:14:41 PM",3,0.3182,neutral,1,
ACoAAAd2TFEBsV3bfIOmdqPB4JO3hFnUoG52UVY,https://www.linkedin.com/in/ACoAAAd2TFEBsV3bfIOmdqPB4JO3hFnUoG52UVY,Abhijeet Kulkarni,Strategic Leader - Recruitment | Human Resources | Talent Acquisition,https://www.linkedin.com/feed/update/urn:li:activity:7163424258675720192?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A7163424258675720192%2C7163433676167491584%29&dashCommentUrn=urn%3Ali%3Afsd_comment%3A%287163433676167491584%2Curn%3Ali%3Aactivity%3A7163424258675720192%29,"When life gets tough, it's a sign you're growing. ",0,0,False,False,"2/14/2024, 7:27:58 AM",50,0.0516,neutral,1,life get tough sign growing
ACoAAAIN4eMBLTgwj7z0xgtPd2pSZWpDTsy6ebc,https://www.linkedin.com/in/ACoAAAIN4eMBLTgwj7z0xgtPd2pSZWpDTsy6ebc,Ben Lane,"Business Owner @ BIG ENGINE | Global Sales, Marketing, Events, Writer and Swimmer",https://www.linkedin.com/feed/update/urn:li:ugcPost:7016322226903814144?commentUrn=urn%3Ali%3Acomment%3A%28ugcPost%3A7016322226903814144%2C7020860108817485824%29&dashCommentUrn=urn%3Ali%3Afsd_comment%3A%287020860108817485824%2Curn%3Ali%3AugcPost%3A7016322226903814144%29,"Love this - "" Diversity is not just a thing we do — it is our core strength. Bringing together different perspectives to focus on a core mission is key to our success.""",2,1,False,False,"1/16/2023, 9:11:31 PM",168,0.8126,positive,0,love diversity thing core strength bringing together different perspective focus core mission key success
ACoAAA0PvSIBnbh7gVXlfwXWnXbIz7mTt7GLjEQ,https://www.linkedin.com/in/ACoAAA0PvSIBnbh7gVXlfwXWnXbIz7mTt7GLjEQ,Carlo Rivis,"Visionary, Strategy & Innovation enabler | LinkedIn Top Voice, Influencer, Blogger, Speaker | Startup> Guru, Founder, Advisor, Board Member | Fortune 500 Trainer | ?????????????? ?????? ???? ?????? ??????????????????????",https://www.linkedin.com/feed/update/urn:li:ugcPost:7016322226903814144?commentUrn=urn%3Ali%3Acomment%3A%28ugcPost%3A7016322226903814144%2C7100178797202739201%29&dashCommentUrn=urn%3Ali%3Afsd_comment%3A%287100178797202739201%2Curn%3Ali%3AugcPost%3A7016322226903814144%29,"Mickey, your reflections on Rakuten's journey, particularly on the value of diversity and your core mission, resonate with the idea that the true ""black sheep"" - the changemakers - are the ones steering innovation. As you emphasize the uniqueness of the Rakuten Ecosystem, it’s a testament to the fact that it’s not just about being different, but about foreseeing the evolution of the world and aligning with it. The sheer growth figures speak volumes. However, the broader perspective, especially making the world a better place through technology and innovation, is truly commendable. Here's to continued success and innovation in 2023 and beyond, embracing the spirit of the black sheep, leading the flock towards progress! ??",2,0,False,False,"8/23/2023, 7:15:40 PM",730,0.9871,positive,0,mickey reflection rakuten journey particularly value diversity core mission resonate idea true black sheep changemakers one steering innovation emphasize uniqueness rakuten ecosystem testament fact different foreseeing evolution world aligning sheer growth figure speak volume however broader perspective especially making world better place technology innovation truly commendable continued success innovation beyond embracing spirit black sheep leading flock towards progress
ACoAACmnWkIBC53Ox53whrZ9-fDqtc-W0I3t7zs,https://www.linkedin.com/in/ACoAACmnWkIBC53Ox53whrZ9-fDqtc-W0I3t7zs,Judith Ifezue ??,The Eliminator of Stage Fright ?? | I help Professionals turn Stage Fright to STAGE ENTHUSIASM | Public Speaker || Book a 1:1 Call with Me!,https://www.linkedin.com/feed/update/urn:li:ugcPost:7016322226903814144?commentUrn=urn%3Ali%3Acomment%3A%28ugcPost%3A7016322226903814144%2C7062541655689543680%29&dashCommentUrn=urn%3Ali%3Afsd_comment%3A%287062541655689543680%2Curn%3Ali%3AugcPost%3A7016322226903814144%29,"It’s amazing how far Rakuten has come
 Mickey Mikitani is a huge inspiration to anyone that wants to stand out and leave a mark in the technology and innovation space

This is one beautiful article I must say
Contains a great story of a great man 

Congratulations ?? Mickey Mikitani",3,0,False,False,"5/11/2023, 10:39:06 PM",289,0.9822,positive,0,amazing far rakuten come mickey mikitani huge inspiration anyone want stand leave mark technology innovation space one beautiful article must say contains great story great man congratulation mickey mikitani
ACoAAABJssUBPwl3cL4QsEPk6ovUlOLHvqdIgOA,https://www.linkedin.com/in/ACoAAABJssUBPwl3cL4QsEPk6ovUlOLHvqdIgOA,Joshua B. Lee,"The Dopamine Dealer of LinkedIn : Helping business professionals attract their ideal audience, engage them, and convert them into a customer without selling so you become a standout authority | CEO | Keynote Speaker",https://www.linkedin.com/feed/update/urn:li:ugcPost:7016322226903814144?commentUrn=urn%3Ali%3Acomment%3A%28ugcPost%3A7016322226903814144%2C7054816510023782401%29&dashCommentUrn=urn%3Ali%3Afsd_comment%3A%287054816510023782401%2Curn%3Ali%3AugcPost%3A7016322226903814144%29,"This was such an informative and inspiring article! It's amazing to see how companies like Rakuten are embracing innovation and creativity to stay at the forefront of their industries. As technology continues to evolve at a breakneck pace, it's more important than ever for businesses to adapt and find new ways to connect with customers and provide value in a constantly changing landscape. I'm excited to see what the future holds for these companies and to be part of a world that constantly pushes the boundaries of what's possible.",5,0,False,False,"4/20/2023, 3:02:08 PM",536,0.9611,positive,0,informative inspiring article amazing see company like rakuten embracing innovation creativity stay forefront industry technology continues evolve breakneck pace important ever business adapt find new way connect customer provide value constantly changing landscape excited see future hold company part world constantly push boundary possible
ACoAAAkLXbIBXlZwcKidFMzxiVF1NN-7QsoT-0M,https://www.linkedin.com/in/ACoAAAkLXbIBXlZwcKidFMzxiVF1NN-7QsoT-0M,?? Nikola Grabacic,Sparking Change That Matters Most | Dedicated Brand & Digital Support For Small Business Heroes & Purpose Driven Organisations | Brand Strategist | Neo-Agency Founder,https://www.linkedin.com/feed/update/urn:li:ugcPost:7016322226903814144?commentUrn=urn%3Ali%3Acomment%3A%28ugcPost%3A7016322226903814144%2C7091318759608451072%29&dashCommentUrn=urn%3Ali%3Afsd_comment%3A%287091318759608451072%2Curn%3Ali%3AugcPost%3A7016322226903814144%29,"Determining why your company exists, how you'll fulfill your mission, the values you share, your target customers, and why they should care, is the first step for any innovative business. Distilling it to brand concepts is second! ????",3,0,False,False,"7/30/2023, 8:29:02 AM",235,0.9343,positive,0,determining company exists fulfill mission value share target customer care first step innovative business distilling brand concept second
ACoAADtBD1gBUocxp7Sc6XVTcToi-5KwBHQ551Q,https://www.linkedin.com/in/ACoAADtBD1gBUocxp7Sc6XVTcToi-5KwBHQ551Q,Artem Beshevli,Insights Analyst @ Imperial Tobacco,https://www.linkedin.com/feed/update/urn:li:ugcPost:7016322226903814144?commentUrn=urn%3Ali%3Acomment%3A%28ugcPost%3A7016322226903814144%2C7059568959376822272%29&dashCommentUrn=urn%3Ali%3Afsd_comment%3A%287059568959376822272%2Curn%3Ali%3AugcPost%3A7016322226903814144%29,"As mentioned, AI has the potential to transform the way we live and work, from healthcare to logistics to finance. It's already being used in many industries to automate routine tasks, improve decision-making, and enhance customer experiences.

However, it's important to remember that AI is not a universal solution. It's just a tool that we can use to augment our own abilities and make our lives easier. And while it's true that AI has the potential to replace certain jobs, it also has the potential to create new jobs and opportunities.

At the end of the day, the impact of AI will depend on how we choose to use it. We can either use it to replace human workers and reduce costs, or we can use it to enhance human potential and create new opportunities. It's up to us to decide how we want to shape the future of AI.

Thanks for sharing your thoughts, and I look forward to seeing how AI continues to evolve and impact our world.",2,0,False,False,"5/3/2023, 5:46:40 PM",942,0.9746,positive,0,mentioned ai potential transform way live work healthcare logistics finance already used many industry automate routine task improve decision making enhance customer experience however important remember ai universal solution tool use augment ability make life easier true ai potential replace certain job also potential create new job opportunity end day impact ai depend choose use either use replace human worker reduce cost use enhance human potential create new opportunity u decide want shape future ai thanks sharing thought look forward seeing ai continues evolve impact world
ACoAAANetscBwvEitzmAX-IxLLII6UR6_IPpjpI,https://www.linkedin.com/in/ACoAAANetscBwvEitzmAX-IxLLII6UR6_IPpjpI,"Dr. Ashok Srivastava, MD, Ph.D., MBA","Chief Drug Development Officer, Hematology/ Oncology and Global Leader of CAR-T Immunotherapy and Oncolytic Virus Therapy",https://www.linkedin.com/feed/update/urn:li:ugcPost:7016322226903814144?commentUrn=urn%3Ali%3Acomment%3A%28ugcPost%3A7016322226903814144%2C7099273226727350272%29&dashCommentUrn=urn%3Ali%3Afsd_comment%3A%287099273226727350272%2Curn%3Ali%3AugcPost%3A7016322226903814144%29,"Good luck to you Mikitani san, 
I guess Rakuten's Alluminox- Phototherapy is life saving for relapse/refractory head and neck cancer patients. Dr. Srivastava, USA
(America kura..Dr. Srivastava des)",3,0,False,False,"8/21/2023, 7:17:15 AM",199,0.128,neutral,1,good luck mikitani san guess rakuten alluminox phototherapy life saving relapse refractory head neck cancer patient dr srivastava usa america kura dr srivastava de
ACoAADM7gIIBON7IeX3x1iEhp-UFyBhsdY7Fa2I,https://www.linkedin.com/in/ACoAADM7gIIBON7IeX3x1iEhp-UFyBhsdY7Fa2I,Steve S.,Management/Advisor/Entrepreneur/Consultant/Connector/Strategist/Technologist/AI Advisor/Results Driven,https://www.linkedin.com/feed/update/urn:li:ugcPost:7016322226903814144?commentUrn=urn%3Ali%3Acomment%3A%28ugcPost%3A7016322226903814144%2C7133389843706871808%29&dashCommentUrn=urn%3Ali%3Afsd_comment%3A%287133389843706871808%2Curn%3Ali%3AugcPost%3A7016322226903814144%29,Lots of transformation with you Mikitani-san from when I met you in 2007 at Otani Hotel!!!,2,0,False,False,"11/23/2023, 9:44:30 AM",90,0.0,neutral,1,lot transformation mikitani san met otani hotel
ACoAADXbhAwBT4LnZfYFICki4FLDrbH6Bt3iQvw,https://www.linkedin.com/in/ACoAADXbhAwBT4LnZfYFICki4FLDrbH6Bt3iQvw,Mohamed Zaramdini,Senior Expert CEGID RETAIL | CEGID Y2 Certified | LVMH Retail Consultant | POS SOLUTION MANAGER | BI/ETL Consultant | Digital Transformation,https://www.linkedin.com/feed/update/urn:li:ugcPost:7016322226903814144?commentUrn=urn%3Ali%3Acomment%3A%28ugcPost%3A7016322226903814144%2C7101889453173940225%29&dashCommentUrn=urn%3Ali%3Afsd_comment%3A%287101889453173940225%2Curn%3Ali%3AugcPost%3A7016322226903814144%29,"???? What a thought-provoking read, Mickey Mikitani! Your insights into the intersection of innovation, operations, and creativity in 2023 are truly captivating. Your emphasis on the dynamic nature of business and the need for adaptable strategies resonates deeply. The analogy of orchestration and the symphony of operations paints a vivid picture of how different elements must harmonize for success. Your forward-looking approach to cultivating a culture of curiosity and experimentation speaks volumes about your leadership style. It's clear that your vision is not only shaping Rakuten's future but also providing valuable lessons for businesses across industries. Here's to a future where innovation continues to drive the rhythm of operations! ???? #InnovationLeadership #BusinessInsights #FutureForward ????",1,0,False,False,"8/28/2023, 12:33:12 PM",815,0.9635,positive,0,thought provoking read mickey mikitani insight intersection innovation operation creativity truly captivating emphasis dynamic nature business need adaptable strategy resonates deeply analogy orchestration symphony operation paint vivid picture different element must harmonize success forward looking approach cultivating culture curiosity experimentation speaks volume leadership style clear vision shaping rakuten future also providing valuable lesson business across industry future innovation continues drive rhythm operation innovationleadership businessinsights futureforward
ACoAADP0-3sBdDi7jvKC3hXi3Timm4mCm83Eikg,https://www.linkedin.com/in/ACoAADP0-3sBdDi7jvKC3hXi3Timm4mCm83Eikg,Paul M.,Rewrite Your Story,https://www.linkedin.com/feed/update/urn:li:ugcPost:7016322226903814144?commentUrn=urn%3Ali%3Acomment%3A%28ugcPost%3A7016322226903814144%2C7020860108817485824%29&replyUrn=urn%3Ali%3Acomment%3A%28ugcPost%3A7016322226903814144%2C7026567977940447233%29&dashCommentUrn=urn%3Ali%3Afsd_comment%3A%287020860108817485824%2Curn%3Ali%3AugcPost%3A7016322226903814144%29&dashReplyUrn=urn%3Ali%3Afsd_comment%3A%287026567977940447233%2Curn%3Ali%3AugcPost%3A7016322226903814144%29,"It's brilliant, right? It seems like such a simple concept that different strengths/skills/characters fill different roles and complete a whole picture, and yet so few ""get it"". ",1,0,True,False,"2/1/2023, 3:12:33 PM",178,0.743,positive,0,brilliant right seems like simple concept different strength skill character fill different role complete whole picture yet get
ACoAAAKfBzEBCzXpm4UemPJUeDMUOgzpmMnDSmY,https://www.linkedin.com/in/ACoAAAKfBzEBCzXpm4UemPJUeDMUOgzpmMnDSmY,Rachael Royds,Marketing Leader | Social Media & Content Strategy,https://www.linkedin.com/feed/update/urn:li:ugcPost:7137916629375488000?commentUrn=urn%3Ali%3Acomment%3A%28ugcPost%3A7137916629375488000%2C7137919449403215873%29&dashCommentUrn=urn%3Ali%3Afsd_comment%3A%287137919449403215873%2Curn%3Ali%3AugcPost%3A7137916629375488000%29,Punny and insightful?! Season of giving indeed. Love it! ,2,1,False,False,"12/5/2023, 9:43:32 PM",57,0.8011,positive,0,punny insightful season giving indeed love
ACoAAAAC7tcBJir3EQVlKxSqkLdVsGf7Ok4sk5w,https://www.linkedin.com/in/ACoAAAAC7tcBJir3EQVlKxSqkLdVsGf7Ok4sk5w,"Kathy Klotz-Guest MA, MBA","Keynote Speaker, Performance, Author | Braver, adaptable leaders, teams, workplaces where people, laughter and innovation thrive | Podcast | CEO, Keeping it Human? | Facilitator | Comedian",https://www.linkedin.com/feed/update/urn:li:ugcPost:7137916629375488000?commentUrn=urn%3Ali%3Acomment%3A%28ugcPost%3A7137916629375488000%2C7137924401873768448%29&dashCommentUrn=urn%3Ali%3Afsd_comment%3A%287137924401873768448%2Curn%3Ali%3AugcPost%3A7137916629375488000%29,"Wait! Did you eat all the chocolates in the ANNVENT calANNder? lol
",1,3,False,False,"12/5/2023, 10:03:13 PM",68,0.4753,positive,0,wait eat chocolate annvent calannder lol
ACoAAACY6igBTkR_RYxzM3bFt3in701Pf6tLcK0,https://www.linkedin.com/in/ACoAAACY6igBTkR_RYxzM3bFt3in701Pf6tLcK0,Jim MacLeod,"Creating clarity from complexity | Director of Digital Experience, Northeastern University",https://www.linkedin.com/feed/update/urn:li:ugcPost:7137916629375488000?commentUrn=urn%3Ali%3Acomment%3A%28ugcPost%3A7137916629375488000%2C7137939837432561664%29&dashCommentUrn=urn%3Ali%3Afsd_comment%3A%287137939837432561664%2Curn%3Ali%3AugcPost%3A7137916629375488000%29,This is brilliant! I can't wait to follow the journey. Thanks to Sitecore for allowing us to all join Augie (and you) on this adventure! ,3,2,False,False,"12/5/2023, 11:04:33 PM",137,0.9024,positive,0,brilliant wait follow journey thanks sitecore allowing u join augie adventure
ACoAAAC02ToB_0YBV6XFM15fB44seJmMNpq_WEw,https://www.linkedin.com/in/ACoAAAC02ToB_0YBV6XFM15fB44seJmMNpq_WEw,Myra Cuellar,Sr. Brand Campaign Manager at Sitecore,https://www.linkedin.com/feed/update/urn:li:ugcPost:7137916629375488000?commentUrn=urn%3Ali%3Acomment%3A%28ugcPost%3A7137916629375488000%2C7137918411153575936%29&replyUrn=urn%3Ali%3Acomment%3A%28ugcPost%3A7137916629375488000%2C7137921622333689857%29&dashCommentUrn=urn%3Ali%3Afsd_comment%3A%287137918411153575936%2Curn%3Ali%3AugcPost%3A7137916629375488000%29&dashReplyUrn=urn%3Ali%3Afsd_comment%3A%287137921622333689857%2Curn%3Ali%3AugcPost%3A7137916629375488000%29,We need the GRWM video. ?? ,2,0,True,False,"12/5/2023, 9:52:10 PM",27,0.0,neutral,1,need grwm video
ACoAAAE62rwBn9RnRwZz7WJi8gDvf-FCJfgxRzg,https://www.linkedin.com/in/ACoAAAE62rwBn9RnRwZz7WJi8gDvf-FCJfgxRzg,Brian Piper,"Director of Content Strategy and Assessment, University of Rochester | Author | International Keynote Speaker | Consultant | Content Marketer | AI Enthusiast | Web3 Educator | Board member HighEdWeb | Ed3 DAO",https://www.linkedin.com/feed/update/urn:li:ugcPost:7137916629375488000?commentUrn=urn%3Ali%3Acomment%3A%28ugcPost%3A7137916629375488000%2C7137922523878326272%29&dashCommentUrn=urn%3Ali%3Afsd_comment%3A%287137922523878326272%2Curn%3Ali%3AugcPost%3A7137916629375488000%29,"This may be the best present I'll get all year!! Frosty has nothing on you, Ann!
I can't WAIT to see what Leo gets for Christmas!!",2,1,False,False,"12/5/2023, 9:55:45 PM",131,0.7482,positive,0,may best present get year frosty nothing ann wait see leo get christmas
ACoAAAQnN60BXondsWUDplmCKyohSWQiPool2WA,https://www.linkedin.com/in/ACoAAAQnN60BXondsWUDplmCKyohSWQiPool2WA,Mindi Zissman,"Ghostwriters for Risk, Insurance and Compliance | Reducing business risk one blog at a time | Mom of 5",https://www.linkedin.com/feed/update/urn:li:ugcPost:7137916629375488000?commentUrn=urn%3Ali%3Acomment%3A%28ugcPost%3A7137916629375488000%2C7137919314405314560%29&dashCommentUrn=urn%3Ali%3Afsd_comment%3A%287137919314405314560%2Curn%3Ali%3AugcPost%3A7137916629375488000%29,Love this Ann! You are an endless ball of creativity… I mean snow. ??,3,3,False,False,"12/5/2023, 9:43:00 PM",69,0.7052,positive,0,love ann endless ball creativity mean snow
ACoAAARbBt8BdbeTqIh_ipB6Bc1kiZSOKC4XX_A,https://www.linkedin.com/in/ACoAAARbBt8BdbeTqIh_ipB6Bc1kiZSOKC4XX_A,Alexandra Rynne,Award-Winning Content Strategy Lead @ LinkedIn Ads,https://www.linkedin.com/feed/update/urn:li:ugcPost:7137916629375488000?commentUrn=urn%3Ali%3Acomment%3A%28ugcPost%3A7137916629375488000%2C7137931140807458816%29&dashCommentUrn=urn%3Ali%3Afsd_comment%3A%287137931140807458816%2Curn%3Ali%3AugcPost%3A7137916629375488000%29,"OMG Ann, this is iconic. What's the ventilation like in that 'fit? ",2,1,False,False,"12/5/2023, 10:30:00 PM",67,0.3612,neutral,1,omg ann iconic ventilation like fit
ACoAAABWzv0BvyrYP4erZzOjFAO_kTAhohRkLdk,https://www.linkedin.com/in/ACoAAABWzv0BvyrYP4erZzOjFAO_kTAhohRkLdk,Bonnie Caton Fanning,Boutique Content to Promote Your Best Ideas,https://www.linkedin.com/feed/update/urn:li:ugcPost:7137916629375488000?commentUrn=urn%3Ali%3Acomment%3A%28ugcPost%3A7137916629375488000%2C7137918603705667584%29&dashCommentUrn=urn%3Ali%3Afsd_comment%3A%287137918603705667584%2Curn%3Ali%3AugcPost%3A7137916629375488000%29,"You nailed the fun fearlessness here, Ann Handley! Love this. Can't wait for all 12 of these!",1,3,False,False,"12/5/2023, 9:40:11 PM",93,0.8802,positive,0,nailed fun fearlessness ann handley love wait
ACoAAAICt2EBJzLuWDpLQR14PNaeNASBc7R4aNw,https://www.linkedin.com/in/ACoAAAICt2EBJzLuWDpLQR14PNaeNASBc7R4aNw,Ashley Zeckman,"Co-CEO @ Onalytica | B2B Influencer Marketing, Content & Social",https://www.linkedin.com/feed/update/urn:li:ugcPost:7137916629375488000?commentUrn=urn%3Ali%3Acomment%3A%28ugcPost%3A7137916629375488000%2C7137936841890045953%29&dashCommentUrn=urn%3Ali%3Afsd_comment%3A%287137936841890045953%2Curn%3Ali%3AugcPost%3A7137916629375488000%29,Now this is a series I can get behind. ??????,2,1,False,False,"12/5/2023, 10:52:39 PM",45,0.0,neutral,1,series get behind
ACoAAABF6SoB1WvqGya9NRcrWdmtm2n22RbcE3k,https://www.linkedin.com/in/ACoAAABF6SoB1WvqGya9NRcrWdmtm2n22RbcE3k,Joan Covino,"Voice Actor at Joan Covino, LLC",https://www.linkedin.com/feed/update/urn:li:ugcPost:7137916629375488000?commentUrn=urn%3Ali%3Acomment%3A%28ugcPost%3A7137916629375488000%2C7138248117623103488%29&dashCommentUrn=urn%3Ali%3Afsd_comment%3A%287138248117623103488%2Curn%3Ali%3AugcPost%3A7137916629375488000%29,Let the adventures of Augie and Leo begin! Excited to watch! ??,1,2,False,False,"12/6/2023, 7:29:33 PM",63,0.695,positive,0,let adventure augie leo begin excited watch
ACoAABHO8YYBAxqS2sgxttg-WiMg6xARyT_-jxk,https://www.linkedin.com/in/ACoAABHO8YYBAxqS2sgxttg-WiMg6xARyT_-jxk,Wendy Margolin,Healthcare writer | Brand journalist | Passionate about better health for women and children | Helping busy content teams with writing and strategy,https://www.linkedin.com/feed/update/urn:li:ugcPost:7138212159729070081?commentUrn=urn%3Ali%3Acomment%3A%28ugcPost%3A7138212159729070081%2C7138219966545199104%29&dashCommentUrn=urn%3Ali%3Afsd_comment%3A%287138219966545199104%2Curn%3Ali%3AugcPost%3A7138212159729070081%29,Looks great! And the price is nice ;),2,1,False,False,"12/6/2023, 5:37:41 PM",37,0.8439,positive,0,look great price nice
ACoAAAMRrTsBqAnVKxVZcOJ0xhKrtCpf54eM6lw,https://www.linkedin.com/in/ACoAAAMRrTsBqAnVKxVZcOJ0xhKrtCpf54eM6lw,Cadi Jordan,Behaviour Analyst turned Marketing & Social Media Strategist | Generative AI Specialist | Author | Consultant| Coach| Cheerleader | Connector| Speaker | Hope Dealer| Your Vision Makes Way For Your Voice!,https://www.linkedin.com/feed/update/urn:li:ugcPost:7138212159729070081?commentUrn=urn%3Ali%3Acomment%3A%28ugcPost%3A7138212159729070081%2C7138240084503363585%29&dashCommentUrn=urn%3Ali%3Afsd_comment%3A%287138240084503363585%2Curn%3Ali%3AugcPost%3A7138212159729070081%29,This looks absolutely fantastic. ,2,1,False,False,"12/6/2023, 6:57:38 PM",33,0.5984,positive,0,look absolutely fantastic
ACoAAAaxWx0BSrvN9N3oxnDAPI5J-G2V2KCHHTw,https://www.linkedin.com/in/ACoAAAaxWx0BSrvN9N3oxnDAPI5J-G2V2KCHHTw,?? Tom Herbert,Solutions Consulting Leader EMEA | Simplifying How The World Gets Built | Story Teller |,https://www.linkedin.com/feed/update/urn:li:ugcPost:7138212159729070081?commentUrn=urn%3Ali%3Acomment%3A%28ugcPost%3A7138212159729070081%2C7138216883022991361%29&dashCommentUrn=urn%3Ali%3Afsd_comment%3A%287138216883022991361%2Curn%3Ali%3AugcPost%3A7138212159729070081%29,Just registered! Can't wait to hear your insights. ??,2,1,False,False,"12/6/2023, 5:25:26 PM",53,0.0,neutral,1,registered wait hear insight
